;10;10;-0.0154271;0.0154271;0.19245;0.0749891;0.0997889;-0.0385678;0.08;0.03125;-0.0385964;-0.0300703;-0.0393884;0.0110798;0.0162747;0.0182076;-0.00296895;0.03125;0.08;-0.0385964;-0.0179798;-0.0334785;0.0164112;0.0334785;0.0179798;0.0164112;0.0110798;0.0240563;0.0110798;0.00390625;-0.00926841;0.0137174;0.00889759;0.00531547;0.00355099;0.00390625;0.0137174;-0.00926841;-0.00531547;-0.00889759;0.00355099;0.00331664;-0.00331664;0.00712778;0.000730138;0.00602622;0.00510786;0.00602622;0.000730138;0.00510786;0.00277737;0.000123417;0.00273695
10;;-10;2.6943;2;-0.0154271;-0.0749891;0.0385678;-0.0997889;0.0385964;-0.259298;-0.25;-0.0393884;-0.0300703;-0.0110798;0.000571375;0.0184295;-0.0182076;0.37037;0.03125;0.259298;0.0631702;0.0385678;0.0334785;0.0631702;0.0740741;-0.0179798;0.0393884;0.00984713;-0.0300703;-0.0237266;-0.03125;0.00926841;0.0112664;0.016;-0.00531547;0.0291545;0.00390625;0.0237266;0.0112664;0.00296895;0.00889759;0.0215544;0.0184295;0.00331664;0.0121089;0.00769711;-0.00482098;-0.001964;-0.0113293;0.00960362;0.00720243;0.0072642;-0.000123417
10;-10;;-2;-2.6943;-0.0154271;0.19245;0.0749891;0.0749891;0.03125;0.37037;0.259298;0.00984713;-0.00984713;0.0240563;0.0164112;-0.000571375;0.0162747;-0.259298;0.0385964;-0.25;-0.0740741;-0.0631702;-0.0179798;-0.0385678;-0.0631702;0.0334785;-0.0300703;0.00984713;0.0393884;0.0291545;0.0237266;0.00390625;-0.00296895;-0.0112664;0.00889759;-0.0237266;0.00926841;-0.03125;-0.016;-0.0112664;-0.00531547;-0.0184295;-0.0215544;0.00331664;-0.0113293;-0.001964;0.00960362;0.00769711;0.0121089;-0.00482098;-0.0045633;-0.00720243;0.00277737
-0.0154271;2.6943;-2;;10;10;0.03125;0.08;-0.0385964;0.19245;-0.0154271;0.0154271;-0.0179798;-0.0334785;0.0164112;0.0240563;0.0110798;0.0110798;-2.6943;0.0154271;-2;-0.25;-0.259298;-0.0385964;0.03125;-0.0385964;0.08;-0.0385678;0.0749891;0.0997889;0.0334785;0.0179798;0.0164112;0.00390625;-0.00926841;0.0137174;-0.0631702;0.0179798;-0.0740741;-0.03125;-0.0237266;-0.00926841;-0.0300703;-0.0393884;0.0110798;-0.0184295;-0.000571375;0.0182076;0.0162747;0.0182076;-0.00296895;-0.00482098;-0.00960362;0.00510786
0.0154271;2;-2.6943;10;;-10;0.37037;0.03125;0.259298;-0.0154271;2.6943;2;0.0631702;0.0385678;0.0334785;0.00984713;-0.0300703;0.0393884;0.0154271;-0.19245;-0.0154271;-0.0385964;0.03125;-0.08;-0.259298;-0.25;0.0385964;-0.0997889;-0.0749891;0.0385678;0.0631702;0.0740741;-0.0179798;-0.0237266;-0.03125;0.00926841;-0.0334785;-0.0164112;-0.0179798;-0.00926841;0.00390625;-0.0137174;-0.0393884;-0.0300703;-0.0110798;-0.0182076;-0.0162747;0.00296895;0.000571375;0.0184295;-0.0182076;-0.0121089;-0.0113293;-0.000730138
0.19245;-0.0154271;-0.0154271;10;-10;;-0.259298;0.0385964;-0.25;-0.0154271;-2;-2.6943;-0.0740741;-0.0631702;-0.0179798;0.00984713;0.0393884;-0.0300703;-2;-0.0154271;-2.6943;-0.259298;-0.37037;0.03125;0.37037;0.259298;0.03125;0.0749891;0.19245;0.0749891;-0.0385678;-0.0631702;0.0334785;0.0291545;0.0237266;0.00390625;-0.0385678;0.0334785;-0.0631702;-0.0237266;-0.0291545;0.00390625;0.00984713;-0.00984713;0.0240563;-0.000571375;0.0164112;0.0162747;0.0164112;-0.000571375;0.0162747;0.00769711;0.001964;0.00602622
0.0749891;-0.0749891;0.19245;0.03125;0.37037;-0.259298;;10;10;-2;-2.6943;0.0154271;-0.0154271;0.0154271;0.19245;0.03125;-0.0385964;0.08;-0.0631702;-0.0334785;-0.0385678;-0.0300703;0.00984713;-0.0393884;-0.25;-0.259298;-0.0385964;-0.0740741;-0.0631702;0.0179798;0.0749891;0.0997889;-0.0385678;-0.0300703;-0.0393884;0.0110798;-0.0215544;-0.00331664;-0.0184295;-0.0113293;-0.001964;-0.00960362;-0.03125;-0.0237266;-0.00926841;-0.016;-0.0112664;0.00531547;-0.000571375;0.0182076;-0.0184295;-0.0113293;-0.0121089;0.000730138
0.0997889;0.0385678;0.0749891;0.08;0.03125;0.0385964;10;;-10;-0.0154271;0.0154271;-0.19245;2.6943;2;-0.0154271;-0.259298;-0.25;0.0385964;0.0179798;-0.0164112;0.0334785;0.0110798;0.0240563;-0.0110798;-0.0385964;0.03125;-0.08;-0.0179798;-0.0334785;-0.0164112;-0.0749891;0.0385678;-0.0997889;-0.0393884;-0.0300703;-0.0110798;-0.00331664;-0.00712778;0.00331664;0.000730138;0.00602622;-0.00510786;-0.00926841;0.00390625;-0.0137174;-0.00531547;-0.00889759;-0.00355099;-0.0162747;0.00296895;-0.0182076;-0.00960362;-0.00482098;-0.00510786
-0.0385678;-0.0997889;0.0749891;-0.0385964;0.259298;-0.25;10;-10;;-2.6943;-2;-0.0154271;-2;-2.6943;-0.0154271;0.37037;0.259298;0.03125;-0.0740741;-0.0179798;-0.0631702;-0.0393884;-0.00984713;-0.0300703;-0.259298;-0.37037;0.03125;-0.0631702;-0.0385678;0.0334785;0.19245;0.0749891;0.0749891;0.00984713;-0.00984713;0.0240563;-0.0184295;0.00331664;-0.0215544;-0.0121089;-0.00769711;-0.00482098;-0.0237266;-0.0291545;0.00390625;-0.0112664;-0.00296895;0.00889759;0.0164112;0.0162747;-0.000571375;-0.001964;-0.00769711;0.00602622
0.08;0.0385964;0.03125;0.19245;-0.0154271;-0.0154271;-2;-0.0154271;-2.6943;;10;-10;-0.259298;-0.37037;0.03125;0.19245;0.0749891;0.0749891;-0.0385964;-0.08;0.03125;-0.0385678;0.0749891;-0.0997889;-2;-2.6943;-0.0154271;-0.25;-0.259298;0.0385964;0.37037;0.259298;0.03125;-0.0385678;-0.0631702;0.0334785;-0.0393884;-0.0110798;-0.0300703;-0.0184295;-0.000571375;-0.0182076;-0.0740741;-0.0631702;-0.0179798;-0.03125;-0.0237266;0.00926841;0.00984713;0.0393884;-0.0300703;-0.0184295;-0.0215544;0.00331664
